name,reviews.title,reviews.text,reviews.rating,Sentiment_Score,match,Sentiment_Category
"Carmex Lip Balm Original Jar - 12 PK, 12.",The best thing for super dry lips!,"['ive', 'use', 'stuff', 'year', 'honestli', 'noth', 'work', 'better', 'lip', 'get', 'dri', 'come', 'close', 'bleed', 'carmex', 'moistur', 'keep', 'super', 'soft', 'even', 'harsh', 'winter']",5.0,0.5994,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",mrs,"['carmex', 'protect', 'lip', 'keep', 'smooth', 'heal', 'spring', 'summer', 'fall', 'winter', 'protect', 'lip', 'wind', 'burn', 'summer', 'heal', 'cap', 'lip', 'winter', 'alway', 'keep', 'carmex', 'hand']",5.0,0.8126,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Easy to recognize and find in store,"['balm', 'bomb', 'im', 'med', 'leav', 'lip', 'chap', 'alot', 'use', 'nite', 'prevent', 'crack', 'heal', 'overnit', 'also']",5.0,-0.4767,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Works Great Over The Years,"['buy', 'carmex', 'jar', 'year', 'lol', 'ye', 'old', 'tri', 'new', 'fad', 'came', 'went', 'alway', 'go', 'back', 'carmex', 'brand', 'know', 'trust', 'reli']",5.0,0.7906,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Awesome Protection,"['work', 'lot', 'element', 'time', 'jar', 'next', 'bed', 'time', 'love', 'way', 'protect', 'moistur', 'lip', 'dont', 'know']",5.0,0.7783,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",A Reliable Classic,"['use', 'carmex', 'yr', 'origin', 'jar', 'still', 'choic', 'easi', 'use', 'right', 'amount', 'total', 'lip', 'protect', 'best', 'product', 'market', 'overal', 'lip', 'health']",5.0,0.7783,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The jar is what I grew up with,"['back', 'carmex', 'jar', 'use', 'love', 'easi', 'open', 'top', 'nice', 'small', 'purs', 'pocket', 'father', 'use', 'jar', 'day', 'love', 'love', 'love', 'price', 'right']",5.0,0.9698,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love the original,"['use', 'sinc', 'year', 'old', 'almost', 'still', 'use', 'love']",5.0,0.6041,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Convenient Comfort,"['ive', 'use', 'carmex', 'year', 'thing', 'work', 'keep', 'lip', 'soft', 'get', 'chap', 'first', 'product', 'reach', 'know', 'work', 'work', 'fast']",5.0,0.0258,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Stealing A Kiss On The Road,"['handi', 'carri', 'time', 'product', 'remain', 'clean', 'easi', 'use', 'balm', 'alway', 'work', 'wonder', 'clean', 'tast', 'long', 'last', 'make', 'easi', 'kiss', 'honey', 'road']",4.0,0.802,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love the size,"['work', 'best', 'lip', 'product', 'love', 'ride', 'harley', 'alway', 'use', 'help', 'protect', 'lip', 'wind', 'love', 'size', 'caus', 'fit', 'easili', 'small', 'pocketbook']",5.0,0.9657,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Grew up with Carmex Origional Lip Balm Jar!,"['mother', 'alway', 'carri', 'purs', 'use', 'carmex', 'sinc', 'rememb', 'senc', 'home', 'famili', 'creat', 'see', 'smell', 'use', 'carmex', 'origin', 'lip', 'balm', 'jar', 'great', 'product']",4.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love it,"['use', 'carmex', 'sinc', 'kid', 'love', 'work', 'great', 'im', 'almost', 'havent', 'found', 'anyth', 'like', 'work', 'better', 'carmex', 'complet', 'satisfi', 'product']",5.0,0.8776,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",My Go To!,"['serious', 'lip', 'balm', 'use', 'sinc', 'kid', 'alway', 'least', 'one', 'purs', 'especi', 'winter', 'lip', 'dont', 'crack', 'feel', 'nice', 'smooth']",5.0,-0.3883,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",In my pocket,"['work', 'fast', 'pace', 'environ', 'run', 'around', 'greet', 'guest', 'help', 'feel', 'welcom', 'paus', 'short', 'ahah', 'moment', 'pull', 'carmex', 'moistur', 'lip', 'energ', 'thank', 'carmex']",5.0,0.7579,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Have it with you at all times,"['ive', 'use', 'product', 'sinc', 'teen', 'love', 'keep', 'lip', 'moist', 'protect', 'harsh', 'weather', 'condit', 'small', 'metal', 'carri', 'pocket', 'worri', 'damag', 'leakag']",5.0,0.5994,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The BEST!!!!,"['one', 'favorit', 'feel', 'best', 'lip', 'downsid', 'hate', 'noth', 'wipe', 'finger', 'lol', 'lip', 'alway', 'look', 'feel', 'better', 'coupl', 'day']",5.0,0.7351,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Perfect Size,"['use', 'carmex', 'mani', 'year', 'lip', 'balm', 'jar', 'fit', 'armi', 'uniform', 'pocket', 'doesnt', 'feel', 'like', 'even', 'carmex', 'save', 'lip', 'night', 'stay', 'field']",5.0,0.5559,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.","Wonderful stuff,","['use', 'carmex', 'long', 'time', 'especi', 'get', 'sick', 'stuff', 'keep', 'nose', 'skin', 'crack', 'blow', 'everi', 'second']",5.0,-0.5106,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Lover of Lips,"['gener', 'famili', 'carmex', 'user', 'go', 'show', 'find', 'awesom', 'product', 'need', 'stay', 'keep', 'carmex', 'come', 'big', 'famili']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex raves,"['product', 'must', 'work', 'outdoor', 'cant', 'tell', 'mani', 'time', 'fellow', 'flagger', 'friend', 'forgot', 'there', 'pinch', 'ask', 'use', 'mine', 'thank', 'carmex']",5.0,0.6908,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Amazing,"['love', 'classic', 'carmex', 'truli', 'amaz', 'importantli', 'work', 'smell', 'delici', 'love', 'smooth', 'lip', 'feel', 'use', 'imam', 'make', 'life', 'bit', 'easier']",5.0,0.9042,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love this--don't ever stop making it!,"['ive', 'put', 'lip', 'everi', 'night', 'decad', 'best', 'productsimpl', 'straightforward', 'exactli', 'suppos', 'like', 'jar', 'best']",5.0,0.8979,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Favorite!,"['use', 'carmex', 'year', 'keep', 'pot', 'purs', 'work', 'almost', 'everi', 'room', 'hous', 'wonder', 'soothingrefresh', 'hydrat', 'love']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Can't get enough !,"['buy', 'time', 'purs', 'car', 'backpack', 'pocket', 'car', 'list', 'go', 'make', 'sure', 'carmax', 'handi', 'lip', 'stay', 'moist', 'shini']",5.0,0.3182,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Can't live without !!,"['use', 'product', 'yr', 'anytim', 'lip', 'feel', 'dri', 'chap', 'help', 'everytim', 'small', 'jar', 'handi', 'one', 'next', 'bed', 'car']",5.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Carmex protects,"['love', 'carmex', 'product', 'best', 'tri', 'true', 'littl', 'round', 'contain', 'best', 'protect', 'lip', 'weather', 'outsid', 'lot', 'great']",5.0,0.9723,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best lip saver ever!,"['sent', 'carmex', 'lip', 'balm', 'jar', 'son', 'station', 'afghanistan', 'buddi', 'love', 'well', 'protect', 'heal', 'lip', 'thank', 'carmex']",5.0,0.886,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",winter lip go-to!,"['winter', 'drychap', 'lip', 'must', 'balm', 'harsh', 'chicago', 'winter', 'one', 'product', 'know', 'comfort', 'lip', 'keep', 'soft']",5.0,-0.1027,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Nothing like Carmen.,"['live', 'tent', 'oregon', 'coast', 'lip', 'expos', 'element', 'day', 'day', 'ive', 'use', 'mani', 'type', 'lip', 'balm', 'noth', 'sooth', 'skin', 'like', 'carmen']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Can't live without it!,"['use', 'product', 'everyday', 'year', 'love', 'much', 'keep', 'contain', 'sever', 'room', 'throughout', 'hous', 'keep', 'lip', 'feel', 'moistur', 'healthi']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",EXCELLENT PRODUCT,"['alway', 'carmex', 'use', 'brand', 'lip', 'realli', 'chap', 'nose', 'blow', 'much', 'carmex', 'best', 'product', 'use', 'love', 'love', 'love']",5.0,0.9571,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Can't live with out,"['need', 'ever', 'day', 'life', 'lip', 'crusti']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",the cutest chapstick ever!,"['son', 'everi', 'room', 'hous', 'car', 'would', 'never', 'go', 'anywher', 'without', 'husband', 'think', 'littl', 'bit', 'strang', 'that', 'ok', 'u']",5.0,0.296,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",A must have!!!,"['constantli', 'make', 'sure', 'littl', 'jar', 'avail', 'purs', 'also', 'pick', 'extra', 'case', 'somebodi', 'need', 'greatest', 'balm', 'lip']",5.0,0.7579,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Wonderful Product!,"['use', 'product', 'everi', 'singl', 'night', 'go', 'bed', 'next', 'morn', 'lip', 'feel', 'soft', 'amaz', 'would', 'recommend', 'product', 'everyon', 'know']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Ok,"['use', 'far', 'back', 'rememb', 'love', 'carmax', 'howev', 'recent', 'lip', 'becom', 'sensit', 'carmax', 'could', 'would', 'continu', 'use']",3.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best stuff ever,"['use', 'cold', 'sore', 'alway', 'kept', 'control', 'know', 'cold', 'sore', 'cream', 'good', 'say', 'cant', 'wait', 'next', 'cold', 'sore', 'see']",5.0,-0.5574,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",It Works!,"['use', 'carmex', 'origin', 'littl', 'round', 'jar', 'fit', 'purs', 'color', 'help', 'find', 'purs', 'carmex', 'moistur', 'lip', 'without', 'make', 'gloopi', 'last', 'iik']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best Stuff Ever!,"['drycrack', 'lip', 'problem', 'mea', 'live', 'sonoran', 'desert', 'arizonai', 'tri', 'carmex', 'lip', 'balm', 'last', 'year', 'lip', 'alway', 'moistur', 'healthi', 'look', 'thank']",5.0,-0.0516,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",loved for years,"['use', 'carmex', 'sinc', 'year', 'old', 'best', 'lip', 'balm', 'work', 'super', 'winter', 'hit', 'get', 'cold', 'wind', 'burnt', 'chap', 'lip', 'carmex', 'heal', 'right']",5.0,0.8442,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Must carry for your purse!!!,"['use', 'carmex', 'year', 'year', 'import', 'carri', 'purs', 'need', 'take', 'lot', 'space', 'either', 'disppoint', 'choic']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love it since I was a little girl,"['littl', 'pot', 'heal', 'love', 'carmax', 'year', 'round', 'lip', 'protector', 'healer', 'love', 'way', 'work', 'quickli', 'bring', 'back', 'soft', 'lip', 'smell', 'tingl', 'tast', 'loov']",5.0,0.8555,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great results after using!,"['carmex', 'prefer', 'lip', 'care', 'product', 'irrit', 'dri', 'lip', 'love', 'warm', 'immedi', 'give', 'relief', 'need', 'chose', 'origin', 'contain', 'use', 'carmex']",5.0,0.9081,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.","Don't stop making this product, please.","['suffer', 'chap', 'lip', 'life', 'final', 'found', 'product', 'work', 'appli', 'last', 'sever', 'hour', 'even', 'smoke', 'drink', 'love']",5.0,0.1779,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",smooth,"['love', 'carmex', 'littl', 'jar', 'leaf', 'lip', 'smooth', 'soft', 'jar', 'fit', 'right', 'pocket', 'fast', 'lip', 'action', 'went', 'ski', 'great', 'kept', 'lip', 'refresh', 'day']",5.0,0.8957,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",compact and awesome,"['love', 'carmex', 'lip', 'balm', 'lip', 'need', 'awesom', 'product', 'chap', 'lip', 'heaven', 'realli', 'last', 'one', 'item', 'cant', 'leav', 'hous']",5.0,0.8176,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love my jar(s)!!,"['use', 'carmex', 'year', 'prone', 'cold', 'sore', 'long', 'use', 'carmex', 'dont', 'problem', 'carmex', 'thing', 'work', 'reliabl', 'keep', 'lip', 'moistur']",5.0,-0.0624,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",No Other Lip Product Can Compare,"['use', 'carmex', 'sinc', 'earli', 'seventi', 'hand', 'best', 'lip', 'care', 'product', 'stood', 'test', 'time', 'bravo', 'nice', 'done', 'carmex', 'peopl']",5.0,0.9246,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",lip heaven,"['keep', 'bulk', 'hous', 'lip', 'heaven', 'texa', 'weather', 'use', 'keep', 'kid', 'well', 'help', 'keep', 'lip', 'moist', 'healthi', 'best', 'lip', 'balm', 'ever']",5.0,0.9062,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great product,"['use', 'product', 'year', 'rais', 'child', 'product', 'work', 'quickli', 'heal', 'cold', 'soar', 'chap', 'lip', 'even', 'recommend', 'use', 'grandchild']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Carmex works!,"['carmex', 'go', 'smooth', 'stay', 'put', 'carmex', 'lip', 'stay', 'soft', 'dont', 'get', 'crack', 'lead', 'chap', 'lip', 'cold', 'sore', 'love', 'littl', 'white', 'pot', 'yellow', 'lid']",5.0,0.4019,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great product! Oldie but goodie!,"['use', 'product', 'sinc', 'child', 'cold', 'winter', 'month', 'lip', 'chap', 'feel', 'like', 'burn', 'product', 'sooth']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best lip balm.,"['ive', 'use', 'product', 'year', 'realli', 'cant', 'say', 'enough', 'without', 'doubt', 'best', 'lip', 'balm', 'ever', 'tri', 'five', 'star', 'guy', 'thank', 'ann', 'hamilton']",5.0,0.0624,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",My favorite Carmex product,"['favorit', 'carmex', 'product', 'keep', 'one', 'purs', 'anoth', 'dresser', 'work', 'wonder', 'dri', 'chap', 'lip', 'freshen', 'lipstick', 'small', 'cold', 'sore']",5.0,-0.3612,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",OKAY HONESTLY ONE OF THE BEST THINGS EVER,"['start', 'appli', 'four', 'time', 'day', 'honestli', 'great', 'even', 'wear', 'away', 'leaf', 'lip', 'realli', 'smooth', 'awesom']",5.0,0.6249,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",the only thing that works for my chapped lips,"['wow', 'use', 'product', 'long', 'rememb', 'bless', 'chap', 'lip', 'make', 'feel', 'like', 'arent', 'real', 'smooth']",5.0,0.8442,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",This product works GREAT!,"['use', 'product', 'friend', 'told', 'tri', 'use', 'carmex', 'decid', 'give', 'tri', 'product', 'buy', 'work', 'better', 'product', 'use', 'past']",5.0,0.7269,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love the original jar,"['carri', 'carmex', 'jar', 'time', 'well', 'alway', 'desk', 'work', 'dont', 'know', 'jar', 'love', 'much', 'one', 'kind', 'buy', 'carmex', 'love']",5.0,-0.304,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Love it!,"['bought', 'carmex', 'jar', 'cold', 'lip', 'nose', 'chap', 'well', 'help', 'cold', 'found', 'textur', 'nice', 'lip', 'continu', 'use', 'love']",5.0,0.8957,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Can't sleep without it!!!,"['go', 'soon', 'can', 'not', 'rememb', 'night', 'put', 'carmex', 'lip', 'crawl', 'bed', 'keep', 'throughout', 'hous', 'alway', 'one', 'purs', 'travel', 'bag', 'love', 'carmex']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.","GREAT HEALING for dry, chapped lips, or everyday","['use', 'product', 'religi', 'hard', 'time', 'get', 'lip', 'stay', 'moist', 'carmex', 'great', 'solut', 'perfect', 'chap', 'lip', 'even', 'cold', 'sore']",5.0,0.7096,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",excellent travel partner,"['stock', 'brand', 'bottl', 'sinc', 'year', 'ago', 'ton', 'still', 'left', 'use', 'one', 'car', 'purs', 'bedroom', 'go', 'lip', 'product', 'cant', 'leav', 'hous', 'without', 'ever']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Just for the fellas!,"['teenag', 'boy', 'dri', 'lip', 'tend', 'crack', 'thought', 'girli', 'use', 'tube', 'stick', 'gave', 'jar', 'love', 'crack', 'lip', 'manhood', 'tact']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Time tested,"['im', 'use', 'jar', 'adult', 'life', 'alway', 'around', 'car', 'nightstand', 'kitchen', 'bathroom', 'lip', 'cold', 'sore', 'insect', 'bite', 'even', 'zipper', 'ill', 'alway', 'carmex']",5.0,-0.6486,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",Consistently helps heal lips,"['carmex', 'lip', 'balm', 'favorit', 'go', 'season', 'season', 'dri', 'summer', 'sun', 'lip', 'right', 'winter', 'wind', 'burn', 'lip', 'consist', 'work', 'moisten', 'help', 'heal', 'prevent', 'lip', 'damag']",5.0,0.4215,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",best on market,"['alway', 'buy', 'carmex', 'best', 'market', 'product', 'famili', 'stuff', 'cover', 'chap', 'lip', 'carmex', 'cure', 'time', 'alway', 'jar', 'tube', 'readi', 'wait']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",This is the best of the best!,"['start', 'use', 'carmex', 'year', 'old', 'well', 'im', 'year', 'old', 'carmex', 'everi', 'room', 'everi', 'vehicl', 'two', 'handbag', 'carmex', 'wouldnt', 'way']",5.0,0.2732,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Miracle Worker,"['ive', 'use', 'product', 'year', 'bought', 'year', 'ago', 'winter', 'lip', 'chap', 'work', 'like', 'miracl', 'ive', 'never', 'look', 'back', 'buy', 'season', 'year']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Loved this for years!,"['use', 'carmex', 'product', 'year', 'product', 'found', 'keep', 'lip', 'soft', 'smooth', 'long', 'period', 'time', 'without', 'alway', 'reappli', 'wont', 'tri', 'anyth', 'els']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Great moisturizing product,"['pleas', 'product', 'hydrat', 'lip', 'tendenc', 'cold', 'sore', 'get', 'run', 'rememb', 'use', 'product', 'regular', 'basi', 'dont', 'need', 'worri', 'flare']",5.0,-0.3612,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",soft lips,"['love', 'way', 'product', 'help', 'problem', 'lip', 'get', 'cold', 'sore', 'iin', 'fall', 'winter', 'monthswith', 'carmex', 'dont', 'problem', 'anymor', 'thank', 'carmex', 'amaz', 'product']",5.0,-0.2755,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",A must have,"['use', 'carmex', 'sinc', 'littl', 'girl', 'offici', 'say', 'age', 'couldnt', 'live', 'without', 'carmex', 'lip', 'soft', 'dont', 'think', 'everi', 'gotten', 'chap', 'lip', 'use', 'carmex', 'daili']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",great for chapped lips,"['product', 'use', 'lip', 'dri', 'crack', 'sick', 'feel', 'cold', 'come', 'grab', 'carmex', 'jar', 'start', 'use', 'right', 'away', 'dont', 'want', 'lip', 'dri', 'crack', 'bleed']",5.0,-0.5457,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",product that delivers and stands by its word.,"['littl', 'jar', 'part', 'daili', 'routin', 'appli', 'numor', 'time', 'day', 'lip', 'soft', 'smooth', 'love', 'long', 'last', 'afford', 'life', 'saver', 'pack', 'littl', 'jar', 'brand', 'buy']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Smooth Lickin,"['nervou', 'habit', 'bite', 'lip', 'tri', 'mani', 'product', 'market', 'lip', 'carmex', 'best', 'keep', 'lip', 'moist', 'help', 'keep', 'crack', 'best', 'product', 'market', 'lip']",5.0,0.9022,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Smooth Lip Therapy Overall,"['love', 'textur', 'carmex', 'lipsespeci', 'way', 'count', 'tender', 'lip', 'heal', 'appli', 'carmex', 'use', 'carmex', 'mani', 'reason', 'even', 'reason', 'reason', 'list', 'packag']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Five star!,"['ive', 'use', 'product', 'mani', 'year', 'chap', 'lip', 'irrit', 'peel', 'nostril', 'blow', 'nose', 'lol', 'particular', 'one', 'absolut', 'favorit', 'alway', 'keep', 'hand', 'nightstand', 'must']",5.0,0.7184,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",My favorite,"['far', 'favorit', 'product', 'lip', 'balm', 'carri', 'one', 'purs', 'one', 'car', 'kid', 'one', 'back', 'pack', 'one', 'everi', 'room', 'hous', 'buy', 'holiday', 'gift', 'stock', 'stuffer']",5.0,0.6808,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Good product,"['love', 'keep', 'lip', 'moistur', 'flake', 'free', 'carri', 'one', 'everywher', 'go', 'love', 'matt', 'finish', 'way', 'feel', 'tingli', 'go', 'use', 'overnight', 'morn', 'especi', 'cool']",4.0,0.9325,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",I can keep one of these everywhere!,"['ive', 'use', 'year', 'sinc', 'way', 'back', 'jar', 'glass', 'love', 'stay', 'fresh', 'jar', 'keep', 'jar', 'hous', 'purs', 'carmex', 'keep', 'lip', 'moistur', 'healthi', 'love']",5.0,0.8934,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",easy to carry,"['love', 'use', 'carmex', 'lip', 'tend', 'realli', 'chap', 'winter', 'product', 'use', 'lip', 'even', 'got', 'husband', 'use', 'also', 'light', 'weight', 'carri', 'pocket', 'dont', 'purs']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The only relief and healer!,"['carmex', 'origin', 'pot', 'product', 'instantli', 'reliev', 'pain', 'burn', 'sore', 'lip', 'also', 'heal', 'back', 'health', 'littl', 'pit', 'wont', 'leak', 'hot', 'car', 'alway', 'one', 'car', 'one', 'travel', 'bag']",5.0,-0.5809,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",LOVE it!,"['need', 'chapstick', 'told', 'husband', 'get', 'someth', 'littl', 'tub', 'came', 'home', 'carmex', 'realli', 'like', 'realli', 'moistur', 'lip', 'last', 'long', 'dont', 'reappli']",5.0,0.3612,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The only lip balm that works!,"['use', 'carmex', 'year', 'ye', 'stray', 'carmex', 'path', 'occas', 'time', 'im', 'alway', 'pull', 'back', 'correct', 'orbit', 'carmex', 'product', 'truli', 'work', 'chap', 'lip']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Just the best!,"['ive', 'use', 'product', 'liter', 'decad', 'carmex', 'excel', 'chap', 'lip', 'cold', 'sore', 'highli', 'recommend', 'favorit', 'jar', 'tube', 'great', 'dont', 'buy', 'anyth', 'els']",5.0,0.7964,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Life long love!,"['use', 'product', 'sinc', 'child', 'drychap', 'lip', 'cold', 'sore', 'love', 'cant', 'imagin', 'use', 'someth', 'els', 'keep', 'lip', 'smooth', 'soft', 'make', 'pain', 'crack', 'lip', 'disappear']",5.0,-0.3612,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",I love this stuff!,"['carmex', 'keep', 'lip', 'soft', 'use', 'toget', 'cold', 'sore', 'one', 'spot', 'top', 'lip', 'soon', 'felt', 'start', 'tingl', 'would', 'put', 'carmex', 'would', 'go', 'away', 'never', 'get', 'cold', 'sore', 'math']",5.0,-0.4939,False,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",An Old Friend,"['use', 'carmex', 'lip', 'balm', 'jar', 'mani', 'year', 'noth', 'treat', 'lip', 'care', 'appli', 'night', 'bed', 'like', 'magic', 'morn', 'chap', 'gone', 'thank', 'carmex']",5.0,0.872,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Crack the jar!,"['certain', 'time', 'year', 'get', 'chap', 'lip', 'first', 'thing', 'reach', 'carmax', 'origin', 'work', 'inexpens', 'last', 'long', 'time', 'crack', 'jar', 'instant', 'relief', 'season', 'dri', 'lip', 'simpl']",5.0,0.6486,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.","Long lasting, safe to use on everyone","['use', 'carmex', 'year', 'prefer', 'lip', 'balm', 'stay', 'condit', 'lip', 'prevent', 'cold', 'sore', 'put', 'lipstick', 'carmen', 'help', 'lipstick', 'stay', 'feel', 'wonder']",5.0,0.0772,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",heals well,"['alway', 'buy', 'jar', 'put', 'xma', 'stock', 'everyon', 'realli', 'help', 'tp', 'protect', 'lip', 'az', 'year', 'round', 'item', 'need', 'sun', 'wind', 'dri', 'lip', 'thank', 'everi', 'time', 'use']",5.0,0.7783,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Best for chapped lips.,"['use', 'product', 'time', 'chap', 'dri', 'lip', 'love', 'havent', 'opportun', 'use', 'product', 'avail', 'look', 'next', 'time', 'shop']",5.0,0.6369,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Can't Live Without It!!!!!!!,"['ive', 'use', 'carmex', 'lip', 'balm', 'jar', 'year', 'save', 'lip', 'realli', 'help', 'prevent', 'wrinkl', 'around', 'mouth', 'wonder', 'product']",5.0,0.7184,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",This is NO LIP SERVICE...,"['entir', 'famili', 'us', 'carmex', 'effect', 'lip', 'balm', 'earth', 'stock', 'whenev', 'go', 'sale', 'prepar', 'keep', 'produc', 'pleas']",5.0,0.0,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",No more cracked lips,"['essenti', 'work', 'outsid', 'kind', 'weather', 'go', 'without', 'carmex', 'appli', 'everi', 'night', 'sleep', 'also', 'glad', 'found', 'carmex']",5.0,0.7506,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",Long time friend!,"['cute', 'littl', 'jar', 'nightstand', 'sinc', 'came', 'would', 'lost', 'without', 'everi', 'night', 'go', 'bed', 'ye', 'addict', 'carmex', 'cant', 'without']",5.0,0.1779,True,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",The best stuff in the world!!!!!!!!,"['stuff', 'buy', 'sever', 'dri', 'lip', 'cold', 'sore', 'mani', 'product', 'final', 'came', 'across', 'carmex', 'swear', 'never', 'use', 'anoth', 'product']",5.0,-0.4019,False,0
